CH1,CH2,Start,Increment,
Volt,Volt,-6.00000e+01,1.00000e-01
1.76000e+00,4.00000e-02,
1.84000e+00,-1.32000e+00,
1.84000e+00,-5.20000e-01,
1.72000e+00,-1.48000e+00,
1.84000e+00,-1.28000e+00,
1.72000e+00,-6.00000e-01,
1.80000e+00,-8.40000e-01,
1.72000e+00,-1.20000e-01,
1.72000e+00,-2.80000e-01,
1.80000e+00,8.40000e-01,
1.72000e+00,1.20000e-01,
1.80000e+00,1.24000e+00,
1.80000e+00,5.20000e-01,
1.72000e+00,1.60000e+00,
1.80000e+00,1.48000e+00,
1.68000e+00,6.80000e-01,
1.68000e+00,6.40000e-01,
1.80000e+00,2.00000e-01,
1.68000e+00,2.40000e-01,
1.76000e+00,8.00000e-02,
1.68000e+00,1.20000e-01,
1.76000e+00,4.00000e-02,
1.68000e+00,1.20000e-01,
1.76000e+00,-9.20000e-01,
1.68000e+00,-2.00000e-01,
1.76000e+00,-1.60000e+00,
1.76000e+00,-6.40000e-01,
1.64000e+00,-1.32000e+00,
1.76000e+00,-1.12000e+00,
1.64000e+00,-4.40000e-01,
1.64000e+00,-6.40000e-01,
1.72000e+00,4.00000e-02,
1.64000e+00,-1.20000e-01,
1.72000e+00,9.20000e-01,
1.64000e+00,3.20000e-01,
1.72000e+00,1.64000e+00,
1.72000e+00,4.00000e-01,
1.64000e+00,1.76000e+00,
1.72000e+00,1.48000e+00,
1.60000e+00,4.80000e-01,
1.60000e+00,5.20000e-01,
1.72000e+00,1.60000e-01,
1.60000e+00,2.00000e-01,
1.68000e+00,4.00000e-02,
1.60000e+00,0.00000e+00,
1.68000e+00,1.20000e-01,
1.60000e+00,8.00000e-02,
1.68000e+00,-5.20000e-01,
1.60000e+00,-2.00000e-01,
1.68000e+00,-1.40000e+00,
1.68000e+00,-6.80000e-01,
1.56000e+00,-1.44000e+00,
1.68000e+00,-1.24000e+00,
1.56000e+00,-5.20000e-01,
1.56000e+00,-8.40000e-01,
1.68000e+00,-2.00000e-01,
1.56000e+00,-3.60000e-01,
1.64000e+00,3.60000e-01,
1.56000e+00,1.20000e-01,
1.64000e+00,8.00000e-01,
1.64000e+00,3.60000e-01,
1.56000e+00,1.44000e+00,
1.64000e+00,5.20000e-01,
1.52000e+00,1.56000e+00,
1.64000e+00,1.24000e+00,
1.52000e+00,4.00000e-01,
1.52000e+00,4.40000e-01,
1.56000e+00,1.20000e-01,
